"BehaviorSpace results (NetLogo 6.0.2)"
"Model_V13.nlogo"
"Weighting_Capabilities"
"05/26/2019 17:26:53:204 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-15","15","-9","9"
"[run number]","everyone_is_owner","medium_socialnetwork_group","technology_heat","subsidies","large_size_community","stop_and_report","number_households","radius_socialnetwork","feasibility_constraint","initial_size_of_community","energylabels_higher","community_model","report_time","companies_utility_sector","weighting_capabilities","large_socialnetwork_group","renovations_cheaper","technologies_more_sustainable","range_inclusiveness","medium_size_community","Type_of_visualization","[step]","covariance_cap_sec_aff","covariance_cap_sec_sus","covariance_cap_sec_aut","covariance_cap_sec_com","covariance_cap_sec_inc","covariance_cap_aff_sus","covariance_cap_aff_aut","covariance_cap_aff_com","covariance_cap_aff_inc","covariance_cap_sus_aut","covariance_cap_sus_com","covariance_cap_sus_inc","covariance_cap_aut_com","covariance_cap_aut_inc","covariance_cap_com_inc"
"129","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","5","5.800205863266156E-5","4.548343668203134E-5","3.108969065457494E-5","5.1909573642828796E-5","5.793532823846748E-5","5.800205863266156E-5","4.6920364503659696E-5","1.2519289254571682E-4","1.6284885398889576E-4","3.108969065457494E-5","5.1909573642828796E-5","5.793532823846748E-5","4.314231201909198E-5","5.1168866267289254E-5","1.5997277399916956E-4"
"131","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","3","1.0734974122509197E-4","8.5861164078361E-5","5.503033174459208E-5","1.0012895648677774E-4","1.1368356780725564E-4","1.0734974122509197E-4","8.024700626134941E-5","1.9080444046286338E-4","2.372877208845545E-4","5.503033174459208E-5","1.0012895648677774E-4","1.1368356780725564E-4","7.813016986777932E-5","9.311114336413572E-5","2.481036056100248E-4"
"132","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","2","1.3683067329299628E-4","1.1455940423104062E-4","7.650639694241316E-5","1.2877297819417568E-4","1.429365043616649E-4","1.3683067329299628E-4","9.646990653852311E-5","1.854104002655933E-4","2.170072419160373E-4","7.650639694241316E-5","1.2877297819417568E-4","1.429365043616649E-4","9.281085659026546E-5","1.0543402282513011E-4","2.2261259502825276E-4"
"130","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","5","6.86032939234739E-5","5.5526361008096216E-5","3.161463642222744E-5","6.146536609128396E-5","6.985337664135956E-5","6.86032939234739E-5","4.889706706941986E-5","1.2137813834433855E-4","1.538224560010332E-4","3.161463642222744E-5","6.146536609128396E-5","6.985337664135956E-5","4.700711401610646E-5","5.759722757455443E-5","1.5948564212155903E-4"
"133","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","3","1.0398263675143193E-4","7.91881246590494E-5","5.421566484881953E-5","1.0186394673579962E-4","1.166864355459461E-4","1.0398263675143193E-4","7.887161869214851E-5","1.9620960239251123E-4","2.416641225703925E-4","5.421566484881953E-5","1.0186394673579962E-4","1.166864355459461E-4","8.014320342593889E-5","9.469599022622167E-5","2.701246356937548E-4"
"131","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","4","0.0019291173070282038","0.0021893308109244346","-1.9854627836262512E-4","9.92865686730828E-4","0.0011206352066223254","0.0019291173070282038","-1.4844732274888514E-4","9.415241555685635E-4","0.0010786968221317976","-1.9854627836262512E-4","9.92865686730828E-4","0.0011206352066223254","-4.498129046578024E-5","-4.701823574853149E-5","6.332597630737361E-4"
"133","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"134","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"131","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","5","0.002832577333575782","0.002884763282267902","-5.24509795744001E-4","0.0014528724932310355","0.0018853004619411545","0.002832577333575782","-5.347610671897099E-4","0.0015024448348172465","0.0019878450586977197","-5.24509795744001E-4","0.0014528724932310355","0.0018853004619411545","-2.484839688570124E-4","-3.5666061088350894E-4","0.001081212557992883"
"132","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","4","0.0016344709197283359","0.0018694953680765134","-3.1618028550610617E-4","8.17040273461155E-4","9.452126781075922E-4","0.0016344709197283359","-2.476898771661235E-4","7.84025410934109E-4","9.187707594085688E-4","-3.1618028550610617E-4","8.17040273461155E-4","9.452126781075922E-4","-8.590203644485124E-5","-9.806365078655526E-5","5.535386293910685E-4"
"133","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","2","9.342255187037132E-5","8.17447328865735E-5","5.060388226311832E-5","8.29125147849532E-5","8.29125147849529E-5","9.342255187037132E-5","6.010184170327528E-5","1.208487438837437E-4","1.3446174429913984E-4","5.060388226311832E-5","8.29125147849532E-5","8.29125147849529E-5","5.362899346654145E-5","5.483014056201828E-5","1.2438545477597775E-4"
"134","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","2","1.23651420439853E-4","1.1938067521149297E-4","7.795222214993524E-5","1.0908751190720446E-4","1.0806987339575996E-4","1.23651420439853E-4","8.8406650573524E-5","1.6921159707520664E-4","1.941520819048863E-4","7.795222214993524E-5","1.0908751190720446E-4","1.0806987339575996E-4","8.036563807325224E-5","8.392459243021872E-5","1.967212020813206E-4"
"135","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"132","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","5","0.0023514756592545793","0.0024609852409050647","-6.173061940821783E-4","0.0011706629831489067","0.0015257570980286173","0.0023514756592545793","-5.921454989516511E-4","0.0011862984705949707","0.0015671899997831223","-6.173061940821783E-4","0.0011706629831489067","0.0015257570980286173","-2.638619881988051E-4","-3.6891231125735105E-4","8.549965216782026E-4"
"133","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","3","7.184639108126158E-5","5.672083506415299E-5","3.558954356966619E-5","6.472848236732757E-5","6.8398654047949E-5","7.184639108126158E-5","4.803846933080909E-5","1.2121576105180596E-4","1.4607283288874343E-4","3.558954356966619E-5","6.472848236732757E-5","6.8398654047949E-5","4.3630556069940454E-5","4.748979720077743E-5","1.3869912433040266E-4"
"134","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","3","8.932975435985793E-5","8.09231149080701E-5","5.3720747758557196E-5","8.069789982766868E-5","8.282076049293776E-5","8.932975435985793E-5","6.798344270630819E-5","1.5395814113589596E-4","1.8504338309752532E-4","5.3720747758557196E-5","8.069789982766868E-5","8.282076049293776E-5","6.40361545275789E-5","7.008359650133152E-5","1.9544498329237747E-4"
"136","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","4","5.818890373640289E-5","4.354158221101154E-5","2.752628760466348E-5","5.280042440530712E-5","5.720463042205294E-5","5.818890373640289E-5","3.961561068598673E-5","1.0920429009704572E-4","1.3494887617675249E-4","2.752628760466348E-5","5.280042440530712E-5","5.720463042205294E-5","3.6267969243964206E-5","4.05387144723248E-5","1.2912331276368984E-4"
"134","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","4","7.010027909987373E-5","6.129353532623624E-5","4.1079230665287954E-5","6.411122622104107E-5","6.696395057279732E-5","7.010027909987373E-5","5.505813607551219E-5","1.3398629024051383E-4","1.6380643514556545E-4","4.1079230665287954E-5","6.411122622104107E-5","6.696395057279732E-5","5.273369401111834E-5","5.892293807253128E-5","1.755176193264568E-4"
"135","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","2","1.1989227490030618E-4","1.1442594344265419E-4","6.619655103957907E-5","1.0263968756829458E-4","9.982866971290931E-5","1.1989227490030618E-4","7.80968046706882E-5","1.5424174531121861E-4","1.7018474865719265E-4","6.619655103957907E-5","1.0263968756829458E-4","9.982866971290931E-5","6.904927539133775E-5","7.133479139245315E-5","1.6213817529073628E-4"
"136","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"133","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","5","4.884664854936566E-5","3.53671089223542E-5","2.2465899378351567E-5","4.450917292681178E-5","4.8913378943557635E-5","4.884664854936566E-5","3.360542651565876E-5","9.711941570867093E-5","1.2150270174683792E-4","2.2465899378351567E-5","4.450917292681178E-5","4.8913378943557635E-5","3.0905069897309704E-5","3.505570041612248E-5","1.1668476728609204E-4"
"134","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","5","5.7735137055888416E-5","4.935546780508695E-5","3.328400845029449E-5","5.320247503032062E-5","5.615696323322133E-5","5.7735137055888416E-5","4.6217471018160105E-5","1.1706513053299312E-4","1.4439122695507667E-4","3.328400845029449E-5","5.320247503032062E-5","5.615696323322133E-5","4.469713020379349E-5","5.053047882950993E-5","1.5584549911832468E-4"
"135","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","3","8.897941979034316E-5","7.829143498707908E-5","4.6455476090779926E-5","7.756574195022903E-5","7.880859554207575E-5","8.897941979034316E-5","6.254491557956848E-5","1.4403477543276227E-4","1.6871667998494342E-4","4.6455476090779926E-5","7.756574195022903E-5","7.880859554207575E-5","5.661517860668534E-5","6.174785809337387E-5","1.6388984813830543E-4"
"136","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","2","1.64301352235825E-4","1.594689595230102E-4","9.713721048044965E-5","1.4194388974804277E-4","1.484584444811454E-4","1.64301352235825E-4","1.1195877247956592E-4","2.2101662643379667E-4","2.652644386500181E-4","9.713721048044965E-5","1.4194388974804277E-4","1.484584444811454E-4","1.0050153452102273E-4","1.1151761042907108E-4","2.648862997495936E-4"
"138","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"137","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","4","7.080762127832006E-5","5.9621938951698637E-5","3.588760599706229E-5","6.228698406978645E-5","6.46217137366181E-5","7.080762127832006E-5","5.1624857294276285E-5","1.2656920692594978E-4","1.514045913847752E-4","3.588760599706229E-5","6.228698406978645E-5","6.46217137366181E-5","4.722343171062151E-5","5.269699229431327E-5","1.4802636517874564E-4"
"138","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","3","0.0023612355354919474","0.0026587849729825335","-2.8310647779755395E-4","0.0012098053641227378","0.0013912202820360123","0.0023612355354919474","-2.3223474714661717E-4","0.0011311135467704967","0.0013168186729437708","-2.8310647779755395E-4","0.0012098053641227378","0.0013912202820360123","-8.49811570050028E-5","-1.0176941201076523E-4","7.411744883029963E-4"
"137","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"135","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","5","5.8818393788289315E-5","4.8179344607433214E-5","2.9267950893104406E-5","5.202301531295699E-5","5.463884676532717E-5","5.8818393788289315E-5","4.381517682720745E-5","1.1114503239482727E-4","1.3438611651905505E-4","2.9267950893104406E-5","5.202301531295699E-5","5.463884676532717E-5","4.031850417148788E-5","4.5563513155068145E-5","1.3181254764967198E-4"
"136","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","4","0.0030870981787607115","0.003142701279722137","-6.40127988896268E-4","0.0015990646066993994","0.0020725042415506816","0.0030870981787607115","-6.643811506657576E-4","0.001640952109264344","0.002166825985482797","-6.40127988896268E-4","0.0015990646066993994","0.0020725042415506816","-3.213619006151926E-4","-4.5960892652497135E-4","0.0011756127101381823"
"138","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","2","1.3715876439777545E-4","1.1672814204231691E-4","9.00248626327038E-5","1.307832313192425E-4","1.3681399069444616E-4","1.3715876439777545E-4","1.179496789804629E-4","2.1624540324898745E-4","2.4695806717637143E-4","9.00248626327038E-5","1.307832313192425E-4","1.3681399069444616E-4","1.1607195983275246E-4","1.264652187283317E-4","2.61015936886393E-4"
"137","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","2","1.5042699110984423E-4","1.3127536797641722E-4","7.23190647067969E-5","1.389577046079002E-4","1.5369678042530613E-4","1.5042699110984423E-4","8.362430565634981E-5","1.866115473610637E-4","2.1587282521474762E-4","7.23190647067969E-5","1.389577046079002E-4","1.5369678042530613E-4","7.75462789185923E-5","8.61155737062264E-5","2.1510542568152485E-4"
"139","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"136","false","10","3","0","300","true","2235","2","true","240","false","1","5","0","3","25","0","0","20","50","""communities""","5","0.0031716366908175024","0.0031267543837698356","-7.402613940759935E-4","0.0016481639966167707","0.0022068508759198373","0.0031716366908175024","-7.929476353623528E-4","0.0017354907269775933","0.002362373844799555","-7.402613940759935E-4","0.0016481639966167707","0.0022068508759198373","-3.944900713515836E-4","-5.721041372289809E-4","0.001271013818196378"
